chamado_1,chamado_2,label,score
12707,11707,edicao microcontrolador unidades ≈ crachas estao sendo localizados uni,52.3
12706,12657,cancelamento ordens augustinopolis ≈ cancelamento ordem xambioa,68.32
12706,12652,cancelamento ordens augustinopolis ≈ 03112024,52.43
12706,12650,cancelamento ordens augustinopolis ≈ enc construtora portofs company3428,50.49
12706,12627,cancelamento ordens augustinopolis ≈ solicitacao cancelamento ordens reg,74.24
12706,12608,cancelamento ordens augustinopolis ≈ cancelamento ordem gurupi,70.53
12706,12575,cancelamento ordens augustinopolis ≈ cancelamento ordem dianopolis,71.94
12706,12561,cancelamento ordens augustinopolis ≈ solicitacao cadastro unidade,53.98
12706,12532,cancelamento ordens augustinopolis ≈ cancelamento preventiva xambioa,64.17
12706,12498,cancelamento ordens augustinopolis ≈ cancelamento ordem arapoema,65.6
12706,12440,cancelamento ordens augustinopolis ≈ ciracao contas point service,51.56
12706,12355,cancelamento ordens augustinopolis ≈ solicitacao hemocentro araguaina,60.92
12706,12346,cancelamento ordens augustinopolis ≈ preventivas plano manutencao cancel,63.33
12706,12333,cancelamento ordens augustinopolis ≈ cancelamento ordem anexo iii,58.32
12706,12332,cancelamento ordens augustinopolis ≈ cancelamento ordem 80097042024,71.68
12706,11981,cancelamento ordens augustinopolis ≈ cancelamento ordens preventivas,72.04
12706,11944,cancelamento ordens augustinopolis ≈ cancelamento ordem porto nacional,55.73
12706,11884,cancelamento ordens augustinopolis ≈ cancelamento ordem etsus,59.36
12706,11849,cancelamento ordens augustinopolis ≈ cancelameno preventivas,73.26
12706,11816,cancelamento ordens augustinopolis ≈ solicitacao mudanca funcao,66.99
12705,12704,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,60.53
12705,12703,cadastro usuarios goiania ≈ cadasro funcionario,52.56
12705,12701,cadastro usuarios goiania ≈ cancelamento preventiva,50.03
12705,12696,cadastro usuarios goiania ≈ solicitacao suporte verificacao int,55.06
12705,12695,cadastro usuarios goiania ≈ problema cadastro equpamentos ativo,57.38
12705,12678,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,63.21
12705,12677,cadastro usuarios goiania ≈ tela gerencial nao aparece,63.22
12705,12661,cadastro usuarios goiania ≈ atribuicoes perfil point service,50.47
12705,12653,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,58.18
12705,12652,cadastro usuarios goiania ≈ 03112024,59.61
12705,12650,cadastro usuarios goiania ≈ enc construtora portofs company3428,51.84
12705,12616,cadastro usuarios goiania ≈ permissao acesso colaborador unidad,75.11
12705,12639,cadastro usuarios goiania ≈ permissao usuario,73.74
12705,12624,cadastro usuarios goiania ≈ erro acesso tela crachas,55.49
12705,12623,cadastro usuarios goiania ≈ falha localizacao roraima,52.1
12705,12622,cadastro usuarios goiania ≈ usuarios localizacao gurupi,64.97
12705,12615,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,57.31
12705,12614,cadastro usuarios goiania ≈ unidades cadastrar point service,52.97
12705,12613,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,57.29
12705,12612,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,56.0
12705,12610,cadastro usuarios goiania ≈ acesso sistema,54.45
12705,12607,cadastro usuarios goiania ≈ re solicitacao acesso laryssa monte,67.63
12705,12606,cadastro usuarios goiania ≈ usuarios nao aparecem mapa,67.45
12705,12599,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,54.8
12705,12598,cadastro usuarios goiania ≈ moldem problema,50.37
12705,12593,cadastro usuarios goiania ≈ criar usuario araguaina,53.1
12705,12578,cadastro usuarios goiania ≈ smtp basic authentication,56.24
12705,12573,cadastro usuarios goiania ≈ erro sistema point service,50.97
12705,12566,cadastro usuarios goiania ≈ enc paraiso preventivas corretivas ,60.31
12705,12561,cadastro usuarios goiania ≈ solicitacao cadastro unidade,69.58
12705,12554,cadastro usuarios goiania ≈ hrguarai sobre lancamento corretiva,62.08
12705,12553,cadastro usuarios goiania ≈ paraiso preventivas corretivas poin,57.87
12705,12545,cadastro usuarios goiania ≈ senha acesso tambem disse,60.15
12705,12543,cadastro usuarios goiania ≈ acesso gestora caps girassol regiao,51.86
12705,12541,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,58.59
12705,12537,cadastro usuarios goiania ≈ solicitar acesso abrir,53.72
12705,12534,cadastro usuarios goiania ≈ criacao senha login,53.14
12705,12528,cadastro usuarios goiania ≈ assunto vazio,59.43
12705,12527,cadastro usuarios goiania ≈ fwd dados servidores,58.92
12705,12526,cadastro usuarios goiania ≈ colaboradores inativacao,66.04
12705,12523,cadastro usuarios goiania ≈ acrescimo unidades,51.1
12705,12520,cadastro usuarios goiania ≈ criacao formulario,50.68
12705,12515,cadastro usuarios goiania ≈ atualizacao sistema point service,73.59
12705,12507,cadastro usuarios goiania ≈ preventiva nao sincroniza,52.59
12705,12504,cadastro usuarios goiania ≈ erro sistema,60.35
12705,12490,cadastro usuarios goiania ≈ impressao orcamentos,61.99
12705,12460,cadastro usuarios goiania ≈ cadastro usuarios,77.35
12705,12440,cadastro usuarios goiania ≈ ciracao contas point service,57.08
12705,12438,cadastro usuarios goiania ≈ cadastro,57.19
12705,12410,cadastro usuarios goiania ≈ cadastrar funcionario,54.2
12705,12408,cadastro usuarios goiania ≈ copiar permissao usuario,57.02
12705,12404,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,57.95
12705,12402,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,63.07
12705,12396,cadastro usuarios goiania ≈ fwd,55.7
12705,12378,cadastro usuarios goiania ≈ aplicativo problema,54.69
12705,12353,cadastro usuarios goiania ≈ cadastro sistema point service,73.07
12705,12349,cadastro usuarios goiania ≈ solicitacao cadastro,61.14
12705,12340,cadastro usuarios goiania ≈ usuarios aparecem duplicados mapa,63.86
12705,12316,cadastro usuarios goiania ≈ treinamento point service,61.89
12705,12312,cadastro usuarios goiania ≈ mudanca permissao usuario,75.13
12705,12310,cadastro usuarios goiania ≈ cadastro usuario sienge,66.77
12705,12302,cadastro usuarios goiania ≈ erro sistema point service distribu,54.15
12705,12273,cadastro usuarios goiania ≈ usuario aparece mapa nao registra l,55.14
12705,12218,cadastro usuarios goiania ≈ re cadastrar funcionario,50.99
12705,12206,cadastro usuarios goiania ≈ proposta parceria,53.39
12705,12204,cadastro usuarios goiania ≈ pedido inclusao opcoes plataforma p,51.9
12705,12202,cadastro usuarios goiania ≈ adicionar usuario,68.29
12705,12104,cadastro usuarios goiania ≈ problemas email,59.74
12705,12102,cadastro usuarios goiania ≈ cadastra funcionario,60.62
12705,12095,cadastro usuarios goiania ≈ liberacao usurario point service,66.78
12705,12092,cadastro usuarios goiania ≈ fwd pointservice atualizacao,51.84
12705,12042,cadastro usuarios goiania ≈ ativacao usuario,51.49
12705,12004,cadastro usuarios goiania ≈ problema cadastro,51.35
12705,11981,cadastro usuarios goiania ≈ cancelamento ordens preventivas,50.95
12705,11979,cadastro usuarios goiania ≈ boqueio sinal,58.23
12705,11935,cadastro usuarios goiania ≈ atualizacao usuario,50.44
12705,11925,cadastro usuarios goiania ≈ acesso sistema cracha,65.88
12705,11912,cadastro usuarios goiania ≈ nao vincula solicitacao,59.52
12705,11904,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,62.32
12705,11902,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,62.7
12705,11893,cadastro usuarios goiania ≈ criar usuario porto nacional,51.13
12705,11885,cadastro usuarios goiania ≈ cadastro usuario araguaina,55.12
12705,11876,cadastro usuarios goiania ≈ construtora portoconstrutora porto ,55.58
12705,11864,cadastro usuarios goiania ≈ problema vinculacao sistema point s,50.44
12705,11859,cadastro usuarios goiania ≈ solicitacao cadastro colaborador,59.88
12705,11857,cadastro usuarios goiania ≈ fw solicitacao cadastro point servi,60.57
12705,11851,cadastro usuarios goiania ≈ novos itens,63.69
12705,11846,cadastro usuarios goiania ≈ acesso plataforma jira,60.9
12705,11840,cadastro usuarios goiania ≈ criacao usuario acesso admin,63.87
12705,11838,cadastro usuarios goiania ≈ alteracao formularios,50.42
12705,11824,cadastro usuarios goiania ≈ solicitacao cadastro colaboradores,64.3
12705,11774,cadastro usuarios goiania ≈ solicitacao inclusao anexo ix,60.04
12705,11760,cadastro usuarios goiania ≈ desvincular,60.99
12705,11722,cadastro usuarios goiania ≈ bugs sistema point service,61.3
12705,11703,cadastro usuarios goiania ≈ solicitacao recuperacao senha,62.31
12705,11700,cadastro usuarios goiania ≈ cadastrologin point service,66.87
12705,11696,cadastro usuarios goiania ≈ criar usuario roraima,51.12
12704,12703,construtora portoconstrutora porto  ≈ cadasro funcionario,54.94
12704,12702,construtora portoconstrutora porto  ≈ criacao login,51.83
12704,12695,construtora portoconstrutora porto  ≈ problema cadastro equpamentos ativo,56.97
12704,12690,construtora portoconstrutora porto  ≈ cadastro csf v pedroso,51.78
12704,12689,construtora portoconstrutora porto  ≈ ola boa tarde preciso acesso pra ge,51.61
12704,12677,construtora portoconstrutora porto  ≈ tela gerencial nao aparece,52.63
12704,12676,construtora portoconstrutora porto  ≈ enc construtora portoconstrutora po,76.36
12704,12661,construtora portoconstrutora porto  ≈ atribuicoes perfil point service,71.69
12704,12658,construtora portoconstrutora porto  ≈ cadastro,64.63
12704,12652,construtora portoconstrutora porto  ≈ 03112024,67.4
12704,12650,construtora portoconstrutora porto  ≈ enc construtora portofs company3428,76.19
12704,12616,construtora portoconstrutora porto  ≈ permissao acesso colaborador unidad,67.65
12704,12639,construtora portoconstrutora porto  ≈ permissao usuario,56.91
12704,12623,construtora portoconstrutora porto  ≈ falha localizacao roraima,54.66
12704,12622,construtora portoconstrutora porto  ≈ usuarios localizacao gurupi,56.89
12704,12614,construtora portoconstrutora porto  ≈ unidades cadastrar point service,56.97
12704,12610,construtora portoconstrutora porto  ≈ acesso sistema,64.79
12704,12607,construtora portoconstrutora porto  ≈ re solicitacao acesso laryssa monte,52.25
12704,12606,construtora portoconstrutora porto  ≈ usuarios nao aparecem mapa,53.33
12704,12598,construtora portoconstrutora porto  ≈ moldem problema,52.91
12704,12578,construtora portoconstrutora porto  ≈ smtp basic authentication,59.1
12704,12571,construtora portoconstrutora porto  ≈ enc construtora portoconstrutora po,63.42
12704,12566,construtora portoconstrutora porto  ≈ enc paraiso preventivas corretivas ,61.93
12704,12561,construtora portoconstrutora porto  ≈ solicitacao cadastro unidade,72.58
12704,12554,construtora portoconstrutora porto  ≈ hrguarai sobre lancamento corretiva,54.15
12704,12548,construtora portoconstrutora porto  ≈ enviando certeza enviamos estao diz,67.93
12704,12545,construtora portoconstrutora porto  ≈ senha acesso tambem disse,51.91
12704,12543,construtora portoconstrutora porto  ≈ acesso gestora caps girassol regiao,53.39
12704,12537,construtora portoconstrutora porto  ≈ solicitar acesso abrir,61.75
12704,12534,construtora portoconstrutora porto  ≈ criacao senha login,52.69
12704,12528,construtora portoconstrutora porto  ≈ assunto vazio,68.37
12704,12527,construtora portoconstrutora porto  ≈ fwd dados servidores,66.14
12704,12526,construtora portoconstrutora porto  ≈ colaboradores inativacao,60.68
12704,12523,construtora portoconstrutora porto  ≈ acrescimo unidades,62.12
12704,12515,construtora portoconstrutora porto  ≈ atualizacao sistema point service,68.03
12704,12504,construtora portoconstrutora porto  ≈ erro sistema,54.41
12704,12486,construtora portoconstrutora porto  ≈ solicitacao usuarios saude tocantin,55.15
12704,12460,construtora portoconstrutora porto  ≈ cadastro usuarios,51.31
12704,12440,construtora portoconstrutora porto  ≈ ciracao contas point service,79.18
12704,12429,construtora portoconstrutora porto  ≈ senha acesso,51.12
12704,12410,construtora portoconstrutora porto  ≈ cadastrar funcionario,52.57
12704,12396,construtora portoconstrutora porto  ≈ fwd,51.67
12704,12355,construtora portoconstrutora porto  ≈ solicitacao hemocentro araguaina,53.19
12704,12353,construtora portoconstrutora porto  ≈ cadastro sistema point service,75.84
12704,12349,construtora portoconstrutora porto  ≈ solicitacao cadastro,67.4
12704,12335,construtora portoconstrutora porto  ≈ boa tarde solicito gentileza cadast,58.56
12704,12316,construtora portoconstrutora porto  ≈ treinamento point service,57.38
12704,12312,construtora portoconstrutora porto  ≈ mudanca permissao usuario,53.8
12704,12310,construtora portoconstrutora porto  ≈ cadastro usuario sienge,65.66
12704,12302,construtora portoconstrutora porto  ≈ erro sistema point service distribu,58.46
12704,12218,construtora portoconstrutora porto  ≈ re cadastrar funcionario,57.29
12704,12206,construtora portoconstrutora porto  ≈ proposta parceria,51.68
12704,12204,construtora portoconstrutora porto  ≈ pedido inclusao opcoes plataforma p,63.4
12704,12202,construtora portoconstrutora porto  ≈ adicionar usuario,67.46
12704,12199,construtora portoconstrutora porto  ≈ pointservice escritorio fs bsb,57.79
12704,12104,construtora portoconstrutora porto  ≈ problemas email,53.96
12704,12102,construtora portoconstrutora porto  ≈ cadastra funcionario,59.39
12704,12095,construtora portoconstrutora porto  ≈ liberacao usurario point service,57.64
12704,11979,construtora portoconstrutora porto  ≈ boqueio sinal,51.4
12704,11943,construtora portoconstrutora porto  ≈ enc cadastro funcionario,53.44
12704,11925,construtora portoconstrutora porto  ≈ acesso sistema cracha,61.04
12704,11920,construtora portoconstrutora porto  ≈ corretiva nao vincula solicitacao,53.48
